TUCASEID,TULINENO,TEAGE,TERRP,TESEX,TXAGE,TXRRP,TXSEX
20230605231573,1,85,19,1,60,0,0
20230605231580,1,72,18,2,0,0,0
20230605231580,2,74,20,1,0,0,0
20230605231584,1,72,18,2,0,0,0
20230605231584,2,73,20,1,0,0,0
20230605231586,1,76,18,2,0,0,0
20230605231586,2,64,21,1,0,0,0
20230605231588,1,55,18,1,0,0,0
20230605231588,2,53,20,2,0,0,0
20230605231588,3,26,22,1,0,0,0
20230605231592,1,79,19,1,0,0,0
20230605231594,1,80,19,2,0,0,0
20230605231596,1,75,18,1,0,0,0
20230605231596,2,58,20,2,0,0,0
20230605231600,1,58,18,2,0,0,0
20230605231600,2,60,20,1,0,0,0
20230605231600,3,26,22,1,0,0,0
20230605231601,1,72,19,2,0,0,0
20230605231603,1,57,18,1,0,0,0
20230605231603,2,61,20,2,0,0,0
20230605231603,3,25,22,2,0,0,0
20230605231609,1,37,18,1,0,0,0
20230605231609,2,36,20,2,0,0,0
20230605231609,3,8,22,1,0,0,0
20230605231609,4,8,22,1,0,0,0
20230605231609,5,1,22,1,0,0,0
20230605231609,6,13,22,2,0,0,0
20230605231623,1,73,18,1,0,0,0
20230605231623,2,68,20,2,0,0,0
20230605231626,1,58,18,2,0,0,0
20230605231626,2,35,22,2,0,0,0
20230605231626,3,10,23,2,0,0,0
20230605231635,1,36,18,2,0,0,0
20230605231635,2,41,20,1,0,0,0
20230605231635,3,3,22,2,0,0,0
20230605231643,1,63,18,2,0,0,0
20230605231643,3,27,22,1,0,0,0
20230605231644,1,44,19,2,0,0,0
20230605231650,1,70,18,2,0,0,0
20230605231650,2,64,20,1,0,0,0
20230605231668,1,67,18,1,0,0,0
20230605231668,2,67,20,2,0,0,0
20230605231671,1,68,19,2,0,0,0
20230605231675,1,60,18,1,0,0,0
20230605231675,2,21,22,1,0,0,0
20230605231676,1,41,18,1,0,0,0
20230605231676,2,39,20,2,0,0,0
20230605231676,3,9,22,1,0,0,0
20230605231676,4,7,22,1,0,0,0
20230605231676,5,6,22,1,0,0,0
20230605231676,6,6,22,2,0,0,0
20230605231676,7,0,22,2,0,0,0
20230605231681,1,66,18,1,0,0,0
20230605231681,2,66,20,2,0,0,0
20230605231685,1,70,18,1,0,0,0
20230605231685,2,58,20,2,0,0,0
20230605231686,1,33,18,1,0,0,0
20230605231686,2,35,20,2,0,0,0
20230605231686,3,3,22,1,0,0,0
20230605231686,4,0,22,2,0,0,0
20230605231690,1,65,18,2,0,0,0
20230605231690,2,73,20,1,0,0,0
20230605231692,1,55,18,2,0,0,0
20230605231692,2,28,22,2,0,0,0
20230605231692,3,7,23,2,0,0,0
20230605231699,1,85,18,1,60,0,0
20230605231699,2,85,20,2,60,0,0
20230605231702,1,37,18,2,0,0,0
20230605231702,2,39,20,1,0,0,0
20230605231702,3,6,22,2,0,0,0
20230605231705,1,65,18,1,0,0,0
20230605231705,2,66,20,2,0,0,0
20230605231709,1,30,19,1,0,0,0
20230605231710,1,49,18,2,0,0,0
20230605231710,2,21,22,2,0,0,0
20230605231710,3,18,22,1,0,0,0
20230605231715,1,45,18,1,0,0,0
20230605231715,2,69,24,2,0,0,0
20230605231720,1,74,18,2,0,0,0
20230605231720,2,55,22,2,0,0,0
20230605231722,1,31,18,1,0,0,0
20230605231722,2,31,20,2,0,0,0
20230605231725,1,80,18,2,0,0,0
20230605231725,2,85,20,1,60,0,0
20230605231729,1,46,18,1,0,0,0
20230605231729,2,55,20,1,0,0,0
20230605231734,1,66,18,2,0,0,0
20230605231734,2,66,20,1,0,0,0
20230605231739,1,68,18,2,0,0,0
20230605231739,2,66,20,1,0,0,0
20230605231749,1,62,18,1,0,0,0
20230605231749,2,35,22,1,0,0,0
20230605231757,1,28,18,2,0,0,0
20230605231757,2,37,20,1,0,0,0
20230605231760,1,64,18,2,0,0,0
20230605231760,2,63,20,1,0,0,0
20230605231762,1,65,18,1,0,0,0
20230605231762,2,62,20,2,0,0,0
20230605231770,1,48,18,2,0,0,0
20230605231770,2,70,20,1,0,0,0
20230605231770,3,12,22,2,0,0,0
20230605231774,1,31,18,2,0,0,0
20230605231774,2,35,20,1,0,0,0
20230605231774,3,25,28,1,0,0,0
20230605231776,1,85,19,2,60,0,0
20230605231777,1,59,18,1,0,0,0
20230605231777,2,58,20,2,0,0,0
20230605231779,1,33,19,2,0,0,0
20230605231783,1,42,18,1,0,0,0
20230605231783,2,41,20,2,0,0,0
20230605231783,3,13,22,2,0,0,0
20230605231783,4,9,22,2,0,0,0
20230605231784,1,40,18,1,0,0,0
20230605231784,2,36,20,2,0,0,0
20230605231784,3,9,22,1,0,0,0
20230605231784,4,7,22,2,0,0,0
20230605231787,1,56,18,1,0,0,0
20230605231787,2,54,20,2,0,0,0
20230605231787,3,15,22,2,0,0,0
20230605231788,1,76,18,1,0,0,0
20230605231788,2,75,20,2,0,0,0
20230605231790,1,80,18,1,0,0,0
20230605231790,2,77,20,2,0,0,0
20230605231791,1,42,18,1,0,0,0
20230605231791,6,16,40,1,0,0,0
20230605231794,1,74,19,1,0,0,0
20230605231798,1,85,18,2,60,0,0
20230605231798,2,85,20,1,60,0,0
20230605231803,1,76,19,1,0,0,0
20230605231804,1,64,18,2,0,0,0
20230605231804,2,64,20,1,0,0,0
20230605231808,1,30,19,2,0,0,0
20230605231808,2,31,21,1,0,0,0
20230605231818,1,48,18,2,0,0,0
20230605231818,2,53,20,1,0,0,0
20230605231819,1,80,19,2,0,0,0
20230605231822,1,58,18,2,0,0,0
20230605231822,2,61,20,1,0,0,0
20230605231822,4,20,22,1,0,0,0
20230605231822,5,80,24,2,0,0,0
20230605231824,1,28,18,2,0,0,0
20230605231824,2,58,24,2,0,0,0
20230605231834,1,55,19,2,0,0,0
20230605231843,1,57,18,2,0,0,0
20230605231843,2,36,22,2,0,0,0
20230605231843,3,5,23,1,0,0,0
20230605231844,1,30,18,1,0,0,0
20230605231844,2,28,30,2,0,0,0
20230605231844,3,34,30,1,0,0,0
20230605231847,1,37,18,2,0,0,0
20230605231847,2,51,20,1,0,0,0
20230605231847,3,5,22,1,0,0,0
20230605231848,1,70,18,1,0,0,0
20230605231848,2,65,20,2,0,0,0
20230605231855,1,33,18,1,0,0,0
20230605231855,2,34,20,2,0,0,0
20230605231855,3,2,22,1,0,0,0
20230605231858,1,47,18,1,0,0,0
20230605231858,2,45,20,2,0,0,0
20230605231858,3,13,22,1,0,0,0
20230605231858,4,11,22,2,0,0,0
20230605231875,1,52,18,1,0,0,0
20230605231875,2,11,22,2,0,0,0
20230605231877,1,61,19,2,0,0,0
20230605231881,1,85,18,2,60,0,0
20230605231881,2,85,20,1,60,0,0
20230605231882,1,32,18,1,0,0,0
20230605231882,2,28,20,2,0,0,0
20230605231882,3,7,22,1,0,0,0
20230605231882,4,5,22,1,0,0,0
20230605231882,5,1,22,1,0,0,0
20230605231885,1,59,19,2,0,0,0
20230605231892,1,25,18,2,0,0,0
20230605231892,2,53,24,1,0,0,0
20230605231892,3,53,24,2,0,0,0
20230605231892,4,21,25,2,0,0,0
20230605231892,5,21,25,2,0,0,0
20230605231896,1,65,19,2,0,0,0
20230605231904,1,48,19,1,0,0,0
20230605231905,1,61,18,2,0,0,0
20230605231905,2,60,20,1,0,0,0
20230605231909,1,43,19,2,0,0,0
20230605231915,1,37,19,1,0,0,0
20230605231920,1,50,18,1,0,0,0
20230605231920,2,54,20,2,0,0,0
20230605231920,3,23,22,1,0,0,0
20230605231920,4,19,22,1,0,0,0
20230605231923,1,32,19,2,0,0,0
20230605231924,1,72,18,2,0,0,0
20230605231924,2,74,20,1,0,0,0
20230605231930,1,51,18,2,0,0,0
20230605231930,2,52,20,1,0,0,0
20230605231940,1,75,19,1,0,0,0
20230605231944,1,53,19,1,0,0,0
20230605231944,2,53,20,2,0,0,0
20230605231944,3,7,30,1,0,0,0
20230605231945,1,70,18,2,0,0,0
20230605231945,2,71,20,1,0,0,0
20230605231948,1,85,19,2,60,0,0
20230605231950,1,47,18,1,0,0,0
20230605231950,2,33,20,2,0,0,0
20230605231954,1,38,18,1,0,0,0
20230605231954,2,34,20,2,0,0,0
20230605231954,3,4,22,2,0,0,0
20230605231957,1,34,18,1,0,0,0
20230605231957,2,67,24,2,0,0,0
20230605231957,3,68,24,1,0,0,0
20230605231963,1,41,18,1,0,0,0
20230605231963,2,43,20,2,0,0,0
20230605231963,3,13,22,2,0,0,0
20230605231963,4,10,22,1,0,0,0
20230605231964,1,85,19,1,60,0,0
20230605231967,1,77,18,1,0,0,0
20230605231967,2,74,20,2,0,0,0
20230605231971,1,50,19,2,0,0,0
20230605231974,1,54,18,2,0,0,0
20230605231984,1,67,18,2,0,0,0
20230605231984,2,76,20,1,0,0,0
20230605232001,1,62,19,1,0,0,0
20230605232001,2,62,20,2,0,0,0
20230605232004,1,43,19,1,0,0,0
20230605232006,1,63,19,2,0,0,0
20230605232010,1,61,19,1,0,0,0
20230605232017,1,48,18,1,0,0,0
20230605232017,2,47,20,2,0,0,0
20230605232017,3,14,22,2,0,0,0
20230605232020,1,33,18,1,0,0,0
20230605232020,2,33,20,2,0,0,0
20230605232020,3,4,22,2,0,0,0
20230605232020,4,0,22,2,0,0,0
20230605232023,1,68,18,2,0,0,0
20230605232023,2,71,20,1,0,0,0
20230605232032,1,60,18,2,0,0,0
20230605232032,2,64,20,1,0,0,0
20230605232032,3,26,22,1,0,0,0
20230605232032,4,26,22,1,0,0,0
20230605232034,1,37,18,1,0,0,0
20230605232034,2,34,20,2,0,0,0
20230605232035,1,85,19,2,60,0,0
20230605232036,1,74,19,2,0,0,0
20230605232038,1,79,18,2,0,0,0
20230605232038,2,80,20,1,0,0,0
20230605232048,1,70,18,2,0,0,0
20230605232048,2,67,20,1,0,0,0
20230605232049,1,76,19,2,0,0,0
20230605232050,1,79,18,2,0,0,0
20230605232050,2,54,22,2,0,0,0
20230605232050,3,73,22,1,0,0,0
20230605232050,4,37,23,2,0,0,0
20230605232050,5,59,23,2,0,0,0
20230605232053,1,67,19,1,0,0,0
20230605232053,2,65,21,2,0,0,0
20230605232056,1,66,18,2,0,0,0
20230605232058,1,54,18,2,0,0,0
20230605232058,2,70,20,1,0,0,0
20230605232058,3,19,22,1,0,0,0
20230605232060,1,85,19,1,60,0,0
20230605232065,1,51,18,2,0,0,0
20230605232065,2,65,20,1,0,0,0
20230605232065,3,73,25,2,0,0,0
20230605232073,1,29,18,1,0,0,0
20230605232073,2,30,29,2,0,0,0
20230605232091,1,85,18,2,60,0,0
20230605232091,2,70,26,1,0,0,0
20230605232091,3,71,22,1,0,0,0
20230605232091,4,69,22,2,0,0,0
20230605232094,1,76,19,2,0,0,0
20230605232098,1,68,18,2,0,0,0
20230605232098,3,13,23,2,0,0,0
20230605232100,1,66,19,2,0,0,0
20230605232104,1,85,18,1,60,0,0
20230605232104,2,85,20,2,60,0,0
20230605232108,1,62,18,1,0,0,0
20230605232108,2,53,20,2,0,0,0
20230605232108,3,19,22,2,0,0,0
20230605232109,1,40,18,2,0,0,0
20230605232109,2,17,22,2,0,0,0
20230605232109,3,52,20,1,0,0,0
20230605232109,4,64,24,1,0,0,0
20230605232109,5,68,24,2,0,0,0
20230605232113,1,50,19,1,0,0,0
20230605232116,1,75,19,2,0,0,0
20230605232118,1,41,18,1,0,0,0
20230605232118,2,38,20,2,0,0,0
20230605232118,3,20,22,1,0,0,0
20230605232118,4,6,22,1,0,0,0
20230605232118,5,5,22,1,0,0,0
20230605232118,6,3,22,1,0,0,0
20230605232118,7,17,40,2,0,0,0
20230605232118,8,13,40,1,0,0,0
20230605232119,1,85,19,1,60,0,0
20230605232127,1,72,18,1,0,0,0
20230605232127,2,63,20,2,0,0,0
20230605232129,1,61,19,2,0,0,0
20230605232134,1,67,18,2,0,0,0
20230605232134,2,69,20,1,0,0,0
20230605232137,1,65,19,1,0,0,0
20230605232139,1,65,18,2,0,0,0
20230605232139,2,76,20,1,0,0,0
20230605232141,1,50,18,2,0,0,0
20230605232141,2,52,20,1,0,0,0
20230605232144,1,74,18,2,0,0,0
20230605232144,2,61,20,1,0,0,0
20230605232145,1,33,18,2,0,0,0
20230605232145,2,33,20,1,0,0,0
20230605232147,1,64,18,2,0,0,0
20230605232147,2,73,20,1,0,0,0
20230605232150,1,80,19,2,0,0,0
20230605232152,1,35,18,1,0,0,0
20230605232152,2,35,20,2,0,0,0
20230605232152,3,6,22,1,0,0,0
20230605232152,4,4,22,1,0,0,0
20230605232152,5,1,22,1,0,0,0
20230605232166,1,76,18,2,0,0,0
20230605232166,2,79,20,1,0,0,0
20230605232170,1,29,18,2,0,0,0
20230605232170,2,27,20,1,0,0,0
20230605232170,3,7,22,2,0,0,0
20230605232170,4,3,22,1,0,0,0
20230605232173,1,34,18,2,0,0,0
20230605232173,2,13,22,2,0,0,0
20230605232173,3,4,22,2,0,0,0
20230605232173,4,1,22,2,0,0,0
20230605232173,5,29,21,1,0,0,0
20230605232180,1,25,18,1,0,0,0
20230605232180,2,26,20,2,0,0,0
20230605232186,1,61,18,1,0,0,0
20230605232186,2,56,20,2,0,0,0
20230605232188,1,69,18,1,0,0,0
20230605232188,2,66,20,2,0,0,0
20230605232190,1,54,18,1,0,0,0
20230605232190,2,66,25,1,0,0,0
20230605232192,1,35,18,2,0,0,0
20230605232192,2,9,22,1,0,0,0
20230605232192,3,36,20,1,0,0,0
20230605232192,4,0,22,2,0,0,0
20230605232199,1,56,18,1,0,0,0
20230605232199,2,40,20,2,0,0,0
20230605232199,3,14,22,1,0,0,0
20230605232199,4,12,22,1,0,0,0
20230605232199,5,10,22,2,0,0,0
20230605232202,1,66,19,1,0,0,0
20230605232202,2,64,21,2,0,0,0
20230605232205,1,74,19,2,0,0,0
20230605232208,1,76,18,2,0,0,0
20230605232208,2,78,20,1,0,0,0
20230605232215,1,68,18,1,0,0,0
20230605232215,2,58,20,2,0,0,0
20230605232222,1,48,18,2,0,0,0
20230605232222,2,34,20,1,0,0,0
20230605232222,3,12,22,1,0,0,0
20230605232222,4,16,22,1,0,0,0
20230605232237,1,29,19,1,0,0,0
20230605232239,1,71,18,2,0,0,0
20230605232239,2,80,20,1,0,0,0
20230605232250,1,66,18,2,0,0,0
20230605232250,2,66,20,1,0,0,0
20230605232251,1,31,19,2,0,0,0
20230605232253,1,76,18,1,0,0,0
20230605232253,2,72,20,2,0,0,0
20230605232256,1,49,18,2,0,0,0
20230605232256,2,55,20,1,0,0,0
20230605232274,1,47,18,1,0,0,0
20230605232274,2,45,20,2,0,0,0
20230605232274,3,12,22,2,0,0,0
20230605232278,1,74,19,2,0,0,0
20230605232279,1,43,19,1,0,0,0
20230605232280,1,72,18,1,0,0,0
20230605232280,2,72,20,2,0,0,0
20230605232293,1,85,18,1,60,0,0
20230605232293,2,85,20,2,60,0,0
20230605232300,1,80,19,2,0,0,0
20230605232301,1,85,19,2,60,0,0
20230605232306,1,38,18,1,0,0,0
20230605232306,2,42,20,2,0,0,0
20230605232306,3,8,22,2,0,0,0
20230605232306,4,7,22,2,0,0,0
20230605232307,1,85,18,1,60,0,0
20230605232307,2,80,20,2,0,0,0
20230605232316,1,41,18,1,0,0,0
20230605232316,2,35,20,2,0,0,0
20230605232316,3,10,22,2,0,0,0
20230605232316,4,8,22,2,0,0,0
20230605232316,5,6,22,2,0,0,0
20230605232318,1,29,18,2,0,0,0
20230605232318,2,11,22,2,0,0,0
20230605232318,3,7,22,2,0,0,0
20230605232332,1,26,19,2,0,0,0
20230605232333,1,52,18,1,0,0,0
20230605232333,2,13,23,1,0,0,0
20230605232333,3,25,22,2,0,0,0
20230605232347,1,53,18,2,0,0,0
20230605232347,2,48,20,1,0,0,0
20230605232347,3,14,22,1,0,0,0
20230605232347,4,11,22,1,0,0,0
20230605232348,1,61,18,2,0,0,0
20230605232348,2,50,20,1,0,0,0
20230605232348,3,14,25,1,0,0,0
20230605232354,1,27,18,2,0,0,0
20230605232354,2,53,24,2,0,0,0
20230605232360,1,74,18,2,0,0,0
20230605232360,2,36,22,1,0,0,0
20230605232362,1,70,18,1,0,0,0
20230605232362,2,66,20,2,0,0,0
20230605232365,1,30,18,1,0,0,0
20230605232365,2,16,26,1,0,0,0
20230605232365,3,25,20,2,0,0,0
20230605232365,4,51,26,2,0,0,0
20230605232365,5,49,26,1,0,0,0
20230605232365,6,0,22,2,0,0,0
20230605232367,1,65,18,1,0,0,0
20230605232367,2,64,20,2,0,0,0
20230605232367,3,34,22,1,0,0,0
20230606230039,1,43,18,2,0,0,0
20230606230039,2,41,20,1,0,0,0
20230606230039,3,16,22,1,0,0,0
20230606230039,4,14,22,2,0,0,0
20230606230039,5,12,22,2,0,0,0
20230606230039,6,10,22,1,0,0,0
20230606230114,1,24,19,1,0,0,0
20230606230183,1,16,18,1,0,0,0
20230606230183,2,54,24,2,0,0,0
20230606230183,3,55,24,1,0,0,0
20230606230190,1,24,19,1,0,0,0
20230606230190,2,25,21,2,0,0,0
20230606230281,1,20,18,2,0,0,0
20230606230281,2,22,21,1,0,0,0
20230606230512,1,58,18,2,0,0,0
20230606230512,2,63,20,1,0,0,0
20230606230534,1,64,18,2,0,0,0
20230606230534,2,60,20,1,0,0,0
20230606230549,1,79,18,2,0,0,0
20230606230549,2,55,22,1,0,0,0
20230606230596,1,27,19,2,0,0,0
20230606230596,2,27,21,1,0,0,0
20230606230599,1,67,18,1,0,0,0
20230606230599,2,57,20,2,0,0,0
20230606230626,1,80,18,2,0,0,0
20230606230626,2,85,20,1,60,0,0
20230606230642,1,77,18,1,0,0,0
20230606230642,3,56,20,2,0,0,0
20230606230687,1,56,19,1,0,0,0
20230606230687,2,15,22,1,0,0,0
20230606230687,3,12,22,1,0,0,0
20230606230703,1,36,18,2,0,0,0
20230606230703,2,20,22,1,0,0,0
20230606230703,3,12,22,1,0,0,0
20230606230727,1,27,19,1,0,0,0
20230606230737,1,85,18,1,60,0,0
20230606230737,2,74,20,2,0,0,0
20230606230770,1,27,18,1,0,0,0
20230606230770,2,27,28,1,0,0,0
20230606230770,3,27,28,1,0,0,0
20230606230770,4,28,28,1,0,0,0
20230606230791,1,29,18,2,0,0,0
20230606230791,2,31,20,1,0,0,0
20230606230793,1,30,18,2,0,0,0
20230606230793,2,30,20,1,0,0,0
20230606230793,3,9,22,1,0,0,0
20230606230793,4,5,22,1,0,0,0
20230606230800,1,59,18,2,0,0,0
20230606230800,2,54,20,1,0,0,0
20230606230800,4,58,25,1,0,0,0
20230606230850,1,71,18,1,0,0,0
20230606230850,2,62,20,2,0,0,0
20230606230891,1,42,18,1,0,0,0
20230606230891,2,29,21,2,0,0,0
20230606230891,3,15,22,2,0,0,0
20230606230891,4,8,22,1,0,0,0
20230606230891,5,6,22,1,0,0,0
20230606230906,1,72,19,2,0,0,0
20230606230910,1,72,18,2,0,0,0
20230606230910,2,73,20,1,0,0,0
20230606230917,1,36,18,1,0,0,0
20230606230917,2,31,20,2,0,0,0
20230606230917,3,12,22,2,0,0,0
20230606230917,4,7,22,1,0,0,0
20230606230918,1,26,19,1,0,0,0
20230606230918,2,24,21,2,0,0,0
20230606230969,1,76,19,2,0,0,0
20230606230989,1,72,18,2,0,0,0
20230606230989,2,53,22,1,0,0,0
20230606231021,1,54,18,1,0,0,0
20230606231021,2,45,20,2,0,0,0
20230606231022,1,55,18,2,0,0,0
20230606231022,2,46,20,1,0,0,0
20230606231044,1,40,18,1,0,0,0
20230606231044,2,40,20,2,0,0,0
20230606231044,3,15,22,2,0,0,0
20230606231044,4,12,22,2,0,0,0
20230606231044,5,1,22,1,0,0,0
20230606231057,1,85,19,2,60,0,0
20230606231127,1,39,18,2,0,0,0
20230606231127,2,38,20,1,0,0,0
20230606231127,3,15,22,1,0,0,0
20230606231127,4,13,22,1,0,0,0
20230606231135,1,80,18,1,0,0,0
20230606231135,2,74,20,2,0,0,0
20230606231144,1,59,18,2,0,0,0
20230606231144,2,64,20,1,0,0,0
20230606231144,3,23,22,2,0,0,0
20230606231151,1,42,18,2,0,0,0
20230606231151,2,39,20,1,0,0,0
20230606231151,3,18,22,1,0,0,0
20230606231151,4,16,22,1,0,0,0
20230606231183,1,59,18,2,0,0,0
20230606231183,2,60,20,1,0,0,0
20230606231183,3,37,22,2,0,0,0
20230606231184,1,80,18,2,60,0,0
20230606231184,2,85,20,1,60,0,0
20230606231272,1,39,18,2,0,0,0
20230606231272,2,66,24,2,0,0,0
20230606231305,1,79,19,1,0,0,0
20230606231325,1,69,19,1,0,0,0
20230606231344,1,27,19,1,0,0,0
20230606231351,1,68,18,1,0,0,0
20230606231351,2,72,20,2,0,0,0
20230606231365,1,72,18,1,0,0,0
20230606231365,2,66,20,2,0,0,0
20230606231374,1,46,18,1,0,0,0
20230606231374,2,46,20,2,0,0,0
20230606231374,3,20,22,2,0,0,0
20230606231374,4,18,22,1,0,0,0
20230606231374,5,12,22,2,0,0,0
20230606231377,1,68,18,2,0,0,0
20230606231377,2,65,20,1,0,0,0
20230606231461,1,69,18,2,0,0,0
20230606231461,2,72,20,1,0,0,0
20230606231488,1,39,18,1,0,0,0
20230606231488,2,63,24,2,0,0,0
20230606231548,1,85,19,1,60,0,0
20230606231597,1,80,18,1,0,0,0
20230606231597,2,72,20,2,0,0,0
20230606231600,1,55,18,2,0,0,0
20230606231600,2,58,20,1,0,0,0
20230606231603,1,78,18,1,0,0,0
20230606231603,2,78,20,2,0,0,0
20230606231621,1,37,18,2,0,0,0
20230606231621,2,40,20,1,0,0,0
20230606231621,3,5,22,1,0,0,0
20230606231699,1,80,18,2,0,0,0
20230606231699,2,79,20,1,0,0,0
20230606231753,1,72,18,1,0,0,0
20230606231753,2,66,20,2,0,0,0
20230606231753,3,44,22,1,0,0,0
20230606231769,1,80,19,1,0,0,0
20230606231782,1,52,18,2,0,0,0
20230606231782,2,22,22,1,0,0,0
20230606231782,3,75,24,2,0,0,0
20230606231846,1,70,19,2,0,0,0
20230606231853,1,38,19,1,0,0,0
20230606231871,1,51,18,1,0,0,0
20230606231871,2,50,20,2,0,0,0
20230606231871,3,30,22,2,0,0,0
20230606231871,4,0,23,1,0,0,0
20230606231871,5,0,23,1,0,0,0
20230606231871,6,30,30,1,0,0,0
20230606231875,1,53,18,1,0,0,0
20230606231875,2,46,20,2,0,0,0
20230606231875,3,28,22,1,0,0,0
20230606231913,1,42,18,2,0,0,0
20230606231913,2,42,20,1,0,0,0
20230606231913,3,19,22,2,0,0,0
20230606231913,4,16,22,1,0,0,0
20230606231913,5,14,22,2,0,0,0
20230606231913,6,12,22,1,0,0,0
20230606231913,7,8,22,1,0,0,0
20230606231934,1,68,19,1,0,0,0
20230606231961,1,75,19,2,0,0,0
20230606231961,2,65,20,1,0,0,0
20230606231992,1,72,18,1,0,0,0
20230606231992,2,71,20,2,0,0,0
20230606232009,1,35,18,1,0,0,0
20230606232009,2,32,20,2,0,0,0
20230606232009,3,1,22,1,0,0,0
20230606232026,1,73,19,1,0,0,0
20230606232039,1,80,18,1,0,0,0
20230606232039,2,80,25,1,0,0,0
20230606232116,1,85,19,2,60,0,0
20230606232125,1,72,18,1,0,0,0
20230606232125,2,71,20,2,0,0,0
20230606232136,1,57,18,1,0,0,0
20230606232136,2,24,28,1,0,0,0
20230606232148,1,26,19,1,0,0,0
20230606232168,1,80,18,1,0,0,0
20230606232168,2,80,20,2,0,0,0
20230606232206,1,74,18,2,0,0,0
20230606232206,2,74,20,1,0,0,0
20230606232246,1,67,18,1,0,0,0
20230606232246,2,65,20,2,0,0,0
20230606232324,1,45,18,2,0,0,0
20230606232324,2,21,23,2,0,0,0
20230606232324,3,44,21,1,0,0,0
20230606232324,4,18,23,1,0,0,0
20230606232324,5,14,23,1,0,0,0
20230704230508,1,71,18,2,0,0,0
20230704230508,2,71,20,1,0,0,0
20230704230554,1,29,18,2,0,0,0
20230704230554,2,49,21,1,0,0,0
20230704230613,1,59,18,1,0,0,0
20230704230613,2,53,20,2,0,0,0
20230704230613,3,19,22,1,0,0,0
20230704230613,4,17,22,2,0,0,0
20230704230613,5,17,22,2,0,0,0
20230704230703,1,67,18,2,0,0,0
20230704230703,2,46,22,1,0,0,0
20230704230789,1,27,19,2,0,0,0
20230704230789,2,11,22,1,0,0,0
20230704230789,3,3,22,1,0,0,0
20230704230792,1,51,18,2,0,0,0
20230704230792,2,49,20,1,0,0,0
20230704230792,3,13,23,1,0,0,0
20230704230904,1,60,18,2,0,0,0
20230704230904,2,63,20,1,0,0,0
20230704230904,3,27,22,1,0,0,0
20230704231035,1,64,18,1,0,0,0
20230704231035,2,61,20,2,0,0,0
20230704231243,1,28,18,2,0,0,0
20230704231243,2,37,20,1,0,0,0
20230704231243,3,4,22,2,0,0,0
20230704231243,4,0,22,2,0,0,0
20230704231542,1,24,19,1,0,0,0
20230704231612,1,41,19,1,0,0,0
20230704231972,1,57,18,2,0,0,0
20230704231972,2,57,20,1,0,0,0
20230704231972,3,33,22,1,0,0,0
20230704232043,1,48,18,2,0,0,0
20230704232043,2,17,22,1,0,0,0
20230704232043,3,13,22,2,0,0,0
20230705230012,1,80,18,1,60,0,0
20230705230012,2,78,20,2,0,0,0
20230705230023,1,54,19,1,0,0,0
20230705230090,1,33,18,1,0,0,0
20230705230090,2,32,20,2,0,0,0
20230705230090,3,12,22,1,0,0,0
20230705230090,4,10,22,2,0,0,0
20230705230090,5,8,27,2,0,0,0
20230705230112,1,19,18,1,0,0,0
20230705230112,2,72,26,1,0,0,0
20230705230112,3,71,26,2,0,0,0
20230705230118,1,19,18,1,0,0,0
20230705230118,2,60,24,2,0,0,0
20230705230118,3,65,24,1,0,0,0
20230705230118,4,24,25,1,0,0,0
20230705230122,1,15,18,1,0,0,0
20230705230122,2,37,24,1,0,0,0
20230705230122,3,41,24,2,0,0,0
20230705230122,4,5,25,1,0,0,0
20230705230140,1,19,18,1,0,0,0
20230705230140,2,43,24,1,0,0,0
20230705230274,1,24,19,1,0,0,0
20230705230310,1,24,19,1,0,0,0
20230705230319,1,16,18,2,0,0,0
20230705230319,2,48,24,2,0,0,0
20230705230319,3,48,24,1,0,0,0
20230705230529,1,48,18,1,0,0,0
20230705230529,2,73,24,2,0,0,0
20230705230529,3,76,24,1,0,0,0
20230705230529,4,46,20,2,0,0,0
20230705230529,5,12,22,1,0,0,0
20230705230532,1,41,18,1,0,0,0
20230705230532,2,37,20,2,0,0,0
20230705230536,1,66,18,1,0,0,0
20230705230536,2,67,20,2,0,0,0
20230705230576,1,47,18,2,0,0,0
20230705230576,3,12,22,1,0,0,0
20230705230576,4,18,22,2,0,0,0
20230705230579,1,29,19,1,0,0,0
20230705230585,1,26,19,1,0,0,0
20230705230585,2,25,21,2,0,0,0
20230705230622,1,30,18,2,0,0,0
20230705230622,2,56,24,2,0,0,0
20230705230634,1,55,18,1,0,0,0
20230705230634,2,61,20,2,0,0,0
20230705230635,1,64,19,1,0,0,0
20230705230662,1,66,18,2,0,0,0
20230705230662,2,77,20,1,0,0,0
20230705230667,1,34,18,1,0,0,0
20230705230667,2,34,20,2,0,0,0
20230705230667,3,8,22,1,0,0,0
20230705230667,4,1,22,2,0,0,0
20230705230671,1,39,18,2,0,0,0
20230705230671,2,41,20,1,0,0,0
20230705230671,3,13,22,1,0,0,0
20230705230671,4,11,22,2,0,0,0
20230705230671,5,9,22,2,0,0,0
20230705230671,6,7,22,2,0,0,0
20230705230673,1,76,18,2,0,0,0
20230705230673,2,52,22,2,0,0,0
20230705230683,1,59,18,1,0,0,0
20230705230683,2,56,20,2,0,0,0
20230705230687,1,63,18,2,0,0,0
20230705230687,2,62,20,1,0,0,0
20230705230694,1,33,18,1,0,0,0
20230705230694,2,34,20,2,0,0,0
20230705230695,1,49,19,1,0,0,0
20230705230706,1,54,18,1,0,0,0
